identifier,camp,ano,Time,Status,Jogador,ID_Jogador,Destino,Quantia_Paga
BRA1_2023,BRA1,2023,RB Bragantino,Saída,Eduardo,564546,Slavia Praga,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,RB Bragantino,Saída,Cipriano,994622,Fluminense U23,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Félix Torres,468174,Santos Laguna,"5,95 mi. €"
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Rodrigo Garro,565009,CA Talleres,"4,55 mi. €"
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Pedro Raul,547443,Toluca,"4,50 mi. €"
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Matheuzinho,594226,Flamengo,"4,00 mi. €"
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Raniele,546530,Cuiabá,"2,50 mi. €"
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Pedro Henrique,213368,Internacional,"1,10 mi. €"
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Igor Coronado,215915,Al-Ittihad,custo zero
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Gustavo Henrique,208681,Valladolid,custo zero
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Diego Palacios,425567,LAFC,custo zero
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Hugo,730708,Goiás,custo zero
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Cacá,603122,Tokushima Vort.,Empréstimo
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Gabriel Moscardo,1086636,Paris SG,Empréstimo
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Rodrigo Varanda,668237,América-MG,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Jonathan Cafu,347100,Cuiabá,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Léo Santos,351894,Ceará,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Ivan,364257,Vasco da Gama,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,SC Corinthians,Entrada,Raul Gustavo,792345,Bahia,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Gabriel Moscardo,1086636,Paris SG,"20,00 mi. €"
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Pedro,1004741,Zenit,"9,00 mi. €"
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Felipe Augusto,834899,Cercle Brügge,"3,00 mi. €"
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Ivan,364257,Internacional,280 mil €
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Matías Rojas,417327,Miami,custo zero
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Mandaca,892091,Juventude,custo zero
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Renato Augusto,53058,Fluminense,custo zero
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Jonathan Cafu,347100,Cuiabá,custo zero
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Léo Santos,351894,Guarani,custo zero
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Gil,101469,Santos,custo zero
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Víctor Cantillo,263032,Junior FC,custo zero
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Giuliano,54375,Santos,custo zero
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Bruno Méndez,552912,Granada CF,custo zero
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Rodrigo Varanda,668237,América-MG,custo zero
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Rafael Ramos,290388,Ceará,Empréstimo
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Fábio Santos,13835,Fim de carreira,-
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Roni,725049,Atlético-GO,Empréstimo
BRA1_2023,BRA1,2023,SC Corinthians,Saída,Lucas Veríssimo,411662,Benfica,Fim do empréstimo01/01/2024
BRA1_2023,BRA1,2023,Criciúma EC,Entrada,Yannick Bolasie,75471,Sem clube,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Entrada,Yerson Candelo,158333,SD Aucas,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Entrada,Matheusinho,401533,América-MG,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Entrada,Arthur Caíke,224481,Sport,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Entrada,Miguel Trauco,177690,San Jose,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Entrada,Wilker Ángel,178400,SD Aucas,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Entrada,Renato Kayzer,404321,Fortaleza,Empréstimo
BRA1_2023,BRA1,2023,Criciúma EC,Entrada,Baltasar Barcia,891569,Independiente,Empréstimo
BRA1_2023,BRA1,2023,Criciúma EC,Entrada,Newton,811219,Botafogo,Empréstimo
BRA1_2023,BRA1,2023,Criciúma EC,Entrada,Ronald,688684,Fortaleza,Empréstimo
BRA1_2023,BRA1,2023,Criciúma EC,Entrada,Meritão,646432,UNAM Pumas,Empréstimo
BRA1_2023,BRA1,2023,Criciúma EC,Entrada,Matheus Teixeira,598975,Bahia,Empréstimo
BRA1_2023,BRA1,2023,Criciúma EC,Entrada,Tobias Figueiredo,122077,Fortaleza,Empréstimo
BRA1_2023,BRA1,2023,Criciúma EC,Entrada,Allano,376441,Goiás,Empréstimo
BRA1_2023,BRA1,2023,Criciúma EC,Entrada,Eduardo Melo,738503,Gir. Kitakyushu,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Crystopher,730982,Boavista,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Lohan,547688,Santo André,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Matheus Mancini,371522,Inter Limeira,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Léo Costa,792344,Boavista,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Fernando Canesin,153065,Inter Limeira,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Cristovam,278402,Brusque,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Rômulo,520462,CRB,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Hélder Santos,73964,Guarani,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Rayan,75378,Guarani,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Arilson,552255,Coritiba,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Tiago Marques,520088,CSA,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Neilton,264284,Água Santa,custo zero
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Welinton Torrão,687361,Athletic,?
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Renato Kayzer,404321,Fortaleza,Fim do empréstimo14/04/2024
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Ítalo Melo,258622,Confiança,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Hygor,419474,Ceará,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Miqueias,973707,Bahia,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Criciúma EC,Saída,Fabinho,704558,Athletico-PR,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Juan Dinenno,288786,UNAM Pumas,"1,00 mi. €"
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Lucas Romero,242201,León,900 mil €
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Lucas Villalba,240913,Argentinos Jrs.,Valor de empréstimo:370 mil €
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Álvaro Barreal,613873,Cincinnati,Valor de empréstimo:250 mil €
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Léo Aragão,1022342,Bragantino U20,custo zero
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Rafa Silva,213619,Jeonbuk Hyundai,custo zero
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Zé Ivaldo,484848,Athletico-PR,custo zero
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Gabriel Grando,878037,Grêmio,Empréstimo
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,José Cifuentes,450211,Rangers,Empréstimo
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Gabriel Veron,627221,FC Porto,Empréstimo
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Marcelo Moreno,54162,Sem clube,-
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Bruno José,644210,Guarani,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Waguininho,346923,Avaí,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,João Paulo,519854,CRB,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Luis Felipe,700680,Tombense,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Claudinho,792249,Pouso Alegre,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Vitor Leque,752552,Remo,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Daniel Jr,746358,Akhmat Grozny,Fim do empréstimo16/01/2024
BRA1_2023,BRA1,2023,Cruzeiro EC,Entrada,Riquelmy,928872,Contagem,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Wesley,674732,Internacional,"2,00 mi. €"
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Bruno José,644210,Júbilo Iwata,546 mil €
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Daniel Jr,746358,Vitória,450 mil €
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Luciano Castán,140541,Sport,custo zero
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Luis Felipe,700680,Londrina,custo zero
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Gilberto,164013,Juventude,custo zero
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Vitor Leque,752552,Joinville,custo zero
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Waguininho,346923,Novorizontino,custo zero
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,João Paulo,519854,Avaí,custo zero
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Gabriel Mesquita,645897,Operário-PR,custo zero
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Lucas Oliveira,592373,Valladolid,Empréstimo
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Henrique Rodrigues,1083235,Figueirense,Empréstimo
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Ian Luccas,796796,Goiás,Empréstimo
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Fernando Henrique,815673,Vila Nova,Empréstimo
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Ruan Santos,991801,Vila Nova,Empréstimo
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Fernando,1091608,Ferroviária,Empréstimo
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Weverton,668262,Athletic,Empréstimo
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Rafael Cabral,103916,Grêmio,Empréstimo
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Paulo Vítor,524572,Novorizontino,Empréstimo
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Marcelo Moreno,54162,Fim de carreira,-
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Riquelmy,928872,Londrina,Empréstimo
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Stênio,796574,AVS,Empréstimo
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Claudinho,792249,Confiança,Empréstimo
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Bruno Rodrigues,406766,Tombense,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Nikão,149572,São Paulo,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cruzeiro EC,Saída,Matheus Jussa,347909,Fortaleza,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Derik Lacerda,700933,Ponferradina,"1,18 mi. €"
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Luciano Giménez,985755,Chacarita Jrs.,835 mil €
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Max,876343,Colorado,800 mil €
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Guilherme Madruga,1081036,Botafogo-SP,745 mil €
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Lucas Mineiro,432958,Braga,500 mil €
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Railan,752558,Jacuipense,240 mil €
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Gabriel,995883,Londrina,custo zero
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Bruno Alves,177534,Grêmio,custo zero
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Eliel,1035650,Ponte Preta,custo zero
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Jonathan Cafu,347100,Corinthians,custo zero
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Mateus Pasinato,349418,América-MG,custo zero
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Gustavo Nescau,874287,Albirex Niigata,custo zero
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Vitão,982039,Galo Maringá,?
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,André Luis,519851,Jeonbuk Hyundai,?
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Léo Oliveira,837879,Capivariano,?
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Lucas Fernandes,430761,Portimonense,Empréstimo
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Ramon,663578,Olympiacos,Empréstimo
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Gabryel Freitas,973567,Bangu,Fim do empréstimo19/03/2024
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Juan Tavares,933879,Santa Cruz,Fim do empréstimo18/04/2024
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Ricardo Cerqueira,1066523,Bangu,Fim do empréstimo05/02/2024
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Gustavo Nescau,874287,Ferroviária,Fim do empréstimo25/04/2024
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Vinícius Boff,982672,Pouso Alegre,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cuiabá EC,Entrada,Lucas Cardoso,931076,Botafogo-SP,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Raniele,546530,Corinthians,"2,50 mi. €"
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Vinícius Barreta,530392,Figueirense,custo zero
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Wellington Silva,121990,Al-Najma,custo zero
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,PK,373192,Vitória,custo zero
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,João Carlos,68408,Botafogo-SP,custo zero
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Pablo Ceppelini,159773,Atl. Nacional,custo zero
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Gustavo Nescau,874287,Água Santa,Empréstimo
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Gabryel Freitas,973567,Bangu,Empréstimo
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Léo Oliveira,837879,Ituano,Empréstimo
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Ricardo Cerqueira,1066523,Bangu,Empréstimo
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Ricardo Cerqueira,1066523,Capivariano,Empréstimo
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Lucas Cardoso,931076,Riga,Empréstimo
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Emerson Negueba,858495,Botafogo-SP,Empréstimo
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Uendel,74747,Fim de carreira,-
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Gustavo Nescau,874287,Ferroviária,Empréstimo
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Vitão,982039,Ituano,Empréstimo
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Juan Tavares,933879,Santa Cruz,Empréstimo
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Vinícius Boff,982672,Al-Sahel Club,Empréstimo
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Nicolás Quagliata,733083,PAOK B,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Derik Lacerda,700933,Ponferradina,Fim do empréstimo01/01/2024
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Lucas Mineiro,432958,Braga,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Vitão,982039,Galo Maringá,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Ronald,688684,Fortaleza,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Gustavo Café,987944,Náutico,Fim do empréstimo31/01/2024
BRA1_2023,BRA1,2023,Cuiabá EC,Saída,Jonathan Cafu,347100,Corinthians,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,CR Flamengo,Entrada,Nicolás de la Cruz,397458,River Plate,"14,50 mi. €"
BRA1_2023,BRA1,2023,CR Flamengo,Entrada,Matías Viña,439072,Roma,"8,10 mi. €"
BRA1_2023,BRA1,2023,CR Flamengo,Entrada,Léo Ortiz,374136,Bragantino,"7,00 mi. €"
BRA1_2023,BRA1,2023,CR Flamengo,Entrada,Carlinhos,363173,Nova Iguaçu,600 mil €
BRA1_2023,BRA1,2023,CR Flamengo,Entrada,Evertton Araújo,931007,V. Redonda U20,130 mil €
BRA1_2023,BRA1,2023,CR Flamengo,Entrada,Thiaguinho,638305,Sampaio Corrêa,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,CR Flamengo,Entrada,Matheus Gonçalves,961046,Bragantino,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,CR Flamengo,Saída,Matheuzinho,594226,Corinthians,"4,00 mi. €"
BRA1_2023,BRA1,2023,CR Flamengo,Saída,Santos,140811,Fortaleza,900 mil €
BRA1_2023,BRA1,2023,CR Flamengo,Saída,Everton Ribeiro,52896,Bahia,custo zero
BRA1_2023,BRA1,2023,CR Flamengo,Saída,Gabriel Noga,627215,Leixões,Empréstimo
BRA1_2023,BRA1,2023,CR Flamengo,Saída,Thiaguinho,638305,Treze,Empréstimo
BRA1_2023,BRA1,2023,CR Flamengo,Saída,Pablo,149577,Botafogo,Empréstimo
BRA1_2023,BRA1,2023,CR Flamengo,Saída,Rodrigo Caio,172054,Sem clube,-
BRA1_2023,BRA1,2023,CR Flamengo,Saída,Filipe Luís,21725,Fim de carreira,-
BRA1_2023,BRA1,2023,CR Flamengo,Saída,Petterson,978057,Athletico-PR,Empréstimo
BRA1_2023,BRA1,2023,CR Flamengo,Saída,Thiago Maia,294873,Internacional,Empréstimo
BRA1_2023,BRA1,2023,Fluminense FC,Entrada,David Terans,261309,Pachuca,"2,60 mi. €"
BRA1_2023,BRA1,2023,Fluminense FC,Entrada,Lelê,972864,Profute FC,745 mil €
BRA1_2023,BRA1,2023,Fluminense FC,Entrada,Antônio Carlos,207446,Orlando,450 mil €
BRA1_2023,BRA1,2023,Fluminense FC,Entrada,Diogo Barbosa,167724,Grêmio,custo zero
BRA1_2023,BRA1,2023,Fluminense FC,Entrada,Renato Augusto,53058,Corinthians,custo zero
BRA1_2023,BRA1,2023,Fluminense FC,Entrada,Felipe Alves,189682,Fortaleza,custo zero
BRA1_2023,BRA1,2023,Fluminense FC,Entrada,Gabriel Pires,167291,Benfica,custo zero
BRA1_2023,BRA1,2023,Fluminense FC,Entrada,Douglas Costa,75615,Sem clube,-
BRA1_2023,BRA1,2023,Fluminense FC,Entrada,Marquinhos,668268,Arsenal,Empréstimo
BRA1_2023,BRA1,2023,Fluminense FC,Entrada,Alexandre Jesus,739439,Tombense,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fluminense FC,Entrada,Willian Bigode,55338,Athletico-PR,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fluminense FC,Entrada,Cristiano,375813,Chapecoense,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fluminense FC,Entrada,Luan Freitas,678376,Londrina,Fim do empréstimo01/01/2024
BRA1_2023,BRA1,2023,Fluminense FC,Entrada,Caio Paulista,601011,São Paulo,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fluminense FC,Entrada,David Duarte,373446,Bahia,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fluminense FC,Entrada,Marcos Felipe,283166,Bahia,Fim do empréstimo30/08/2023
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Nino,520454,Zenit,"5,00 mi. €"
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Caio Paulista,601011,Palmeiras,"3,45 mi. €"
BRA1_2023,BRA1,2023,Fluminense FC,Saída,David Duarte,373446,Bahia,560 mil €
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Caio Vinicius,565443,Vitória,custo zero
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Giovanni,573131,Amazonas,custo zero
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Cristiano,375813,Goiás,custo zero
BRA1_2023,BRA1,2023,Fluminense FC,Saída,David Braz,53226,Goiás,custo zero
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Jhonny,992534,Coritiba,Empréstimo
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Pedro Rangel,841263,Atlético-GO,Empréstimo
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Cipriano,994622,APOEL Nicósia,Empréstimo
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Danielzinho,418530,Atlético-GO,Empréstimo
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Luan Freitas,678376,Paysandu,Empréstimo
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Yony González,262474,Atlético-GO,Empréstimo
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Gustavo Apis,901014,Nova Iguaçu,Empréstimo
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Willian Bigode,55338,Santos,Empréstimo
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Diogo Barbosa,167724,Grêmio,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Leonardo Fernández,375610,Toluca,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Lelê,972864,Profute FC,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fluminense FC,Saída,Jorge,345084,Palmeiras,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Moisés,788361,CD Cruz Azul,"3,45 mi. €"
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Emmanuel Martínez,360526,América-MG,"1,45 mi. €"
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Luquinhas,402825,New York,"1,35 mi. €"
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Santos,140811,Flamengo,900 mil €
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Kervin Andrade,896338,Esppor Club,600 mil €
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Tomás Cardona,422700,Def y Justicia,570 mil €
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Yago Pikachu,265660,Shimizu S-Pulse,453 mil €
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Matheus Rossetto,445000,Atlanta,custo zero
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Felipe Jonatan,587786,Santos,custo zero
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Guilherme Cachoeira,662337,Joinville,custo zero
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Caio Alexandre,727751,Vancouver,?
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Breno Lopes,542598,Palmeiras,Empréstimo
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Thauan Lara,749557,Internacional,Empréstimo
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Benjamín Kuscevic,340840,Coritiba,Empréstimo
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Renato Kayzer,404321,Criciúma,Fim do empréstimo14/04/2024
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Edinho,353279,Sport,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Bruno Melo,538230,Goiás,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,David da Hora,752724,Juventude,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Luiz Henrique,689521,Botafogo-SP,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Matheus Jussa,347909,Cruzeiro,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Gustavo Coutinho,612340,Atlético-GO,Fim do empréstimo01/01/2024
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Ronald,688684,Cuiabá,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Habraão,965630,ABC,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Igor Torres,823291,Ponte Preta,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Matheus Vargas,379198,Juventude,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Sammuel,792652,Atlético-GO,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Fabrício Baiano,282513,Londrina,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Renato Kayzer,404321,América-MG,Fim do empréstimo31/12/2023
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Ronald,688684,Mirassol,Fim do empréstimo17/04/2024
BRA1_2023,BRA1,2023,Fortaleza EC,Entrada,Igor Torres,823291,Aparecidense,Fim do empréstimo16/04/2024
BRA1_2023,BRA1,2023,Fortaleza EC,Saída,Caio Alexandre,727751,Bahia,"4,50 mi. €"
BRA1_2023,BRA1,2023,Fortaleza EC,Saída,Gustavo Coutinho,612340,Sport,"1,30 mi. €"
BRA1_2023,BRA1,2023,Fortaleza EC,Saída,David da Hora,752724,Coritiba,748 mil €
BRA1_2023,BRA1,2023,Fortaleza EC,Saída,Romarinho,267849,Sport,465 mil €
BRA1_2023,BRA1,2023,Fortaleza EC,Saída,Matheus Jussa,347909,SH Port,372 mil €
BRA1_2023,BRA1,2023,Fortaleza EC,Saída,Matheus Vargas,379198,Juventude,custo zero
